09/12/08,98.04,103.60,97.21,100.06,42982000,99.63,99.05,86.9459523809524,20.3068522067705,107.252804587723,66.6391001741819
08/12/08,97.28,100.80,95.80,99.72,42326500,99.29,98.5,86.957380952381,20.3137462460182,107.271127198399,66.6436347063628
05/12/08,90.35,94.49,88.86,94.00,37278400,93.60,92.175,87.3335714285714,20.4876087027535,107.821180131325,66.8459627258179
04/12/08,94.43,95.21,89.06,91.41,38977500,91.02,92.92,87.9614285714286,20.8659079087669,108.827336480196,67.0955206626616
03/12/08,89.40,96.23,88.80,95.90,47810000,95.49,92.65,88.8109523809524,21.4220920791509,110.233044460103,67.3888603018015
02/12/08,90.03,92.65,86.50,92.47,41025800,92.07,91.25,89.5345238095238,21.7625097303115,111.297033539835,67.7720140792123
01/12/08,91.30,92.27,88.92,88.93,32991700,88.55,90.115,90.3621428571429,22.1133379757234,112.475480832866,68.2488048814194
28/11/08,94.70,94.76,91.86,92.67,10634800,92.27,93.685,91.1216666666667,22.503645889796,113.625312556463,68.6180207768707
26/11/08,89.92,95.25,89.85,95.00,32137000,94.59,92.46,91.6095238095238,22.6447189706983,114.254242780222,68.9648048388255
25/11/08,94.63,94.71,88.16,90.80,44117600,90.41,92.715,91.8454761904762,22.6825969580625,114.528073148539,69.1628792324137
24/11/08,85.21,94.79,84.84,92.95,51509200,92.55,89.08,92.0597619047619,22.6764200479369,114.736181952699,69.383341856825
21/11/08,81.93,84.12,79.14,82.58,56045400,82.23,82.255,92.5883333333333,22.5655463779039,115.153879711237,70.0227869554294
